"Age","EdLevel","Employment","Gender","MentalHealth","MainBranch","YearsCode","YearsCodePro","PreviousSalary","ComputerSkills","SQL","python","java","c_plus_plus","cloud","Continent","class"
0,4,1,0,0,0,12,4,152000,4,0,1,0,1,0,3,0
0,2,1,0,0,0,9,7,68832,25,1,0,1,0,1,2,1
1,4,1,0,1,0,15,15,72000,9,1,0,1,1,1,3,1
1,4,1,0,0,0,5,6,150000,13,0,0,1,0,1,3,1
0,2,1,0,1,0,12,10,24156,20,1,0,1,0,1,6,1
0,0,1,0,0,0,35,26,126000,17,1,1,1,1,1,3,1
0,4,1,0,0,0,2,1,20784,8,1,1,0,1,0,2,1
1,4,1,0,1,0,3,2,60000,12,1,1,0,0,1,3,0
1,4,1,0,0,0,7,3,37692,9,1,0,0,1,1,2,1
1,0,0,0,0,0,20,18,75756,10,1,1,1,0,1,2,0
0,4,1,0,0,0,12,8,13152,16,1,0,1,1,1,1,1
0,4,1,0,0,0,8,1,75000,13,1,1,1,1,1,3,1
0,0,1,0,0,0,17,12,183433,13,0,1,0,1,1,2,0
0,0,1,0,0,1,9,5,79983,11,1,0,0,0,1,2,0
0,4,1,0,0,0,13,9,28668,12,0,1,1,1,0,6,1
1,4,1,0,0,0,28,14,73584,13,1,0,1,0,1,2,0
1,4,1,0,0,0,30,26,58872,7,1,0,0,1,1,2,0
0,4,1,0,0,0,5,1,14076,5,1,1,0,0,1,2,0
1,4,1,0,1,0,18,15,135000,27,1,1,1,0,1,3,1
0,0,1,0,1,0,12,3,28794,17,1,1,1,0,1,2,1
0,4,1,0,0,0,11,5,18192,10,1,1,1,0,1,6,0
0,4,1,0,0,0,9,4,48840,9,1,0,0,1,1,2,0
0,2,1,0,0,0,9,6,10632,11,1,1,1,0,1,6,0
1,0,1,0,1,0,20,15,25596,25,1,0,1,1,1,2,1
1,0,0,0,1,0,11,11,46250,19,1,0,1,1,1,2,1
1,4,1,0,0,0,21,16,65053,11,1,0,1,0,1,2,0
1,4,1,0,0,0,20,15,69372,13,1,1,1,0,1,2,1
0,0,1,0,0,0,11,8,56521,24,1,0,1,1,1,2,1
0,2,1,0,0,0,17,6,63986,20,1,1,1,1,1,2,0
1,0,0,0,0,0,39,30,42657,28,1,0,1,1,1,2,1
0,4,1,0,0,0,9,4,98000,9,1,0,1,1,0,3,1
1,0,1,0,1,0,26,26,123000,13,1,1,0,1,1,3,1
1,2,1,0,1,0,6,4,13284,2,0,0,0,0,0,6,0
0,1,1,0,0,0,16,11,63986,27,1,0,1,1,1,2,1
0,2,1,0,0,0,6,5,47990,8,0,0,0,1,1,2,0
1,4,1,0,0,0,11,9,69102,18,1,0,1,1,1,2,1
0,4,1,0,1,0,10,2,11652,18,0,0,1,1,1,5,1
1,3,1,1,0,0,3,0,14952,5,1,1,0,0,1,6,0
1,4,0,0,0,0,17,14,7476,10,1,0,1,0,0,6,1
0,4,1,0,0,0,3,2,35138,16,1,1,1,0,0,3,1
0,4,1,0,0,0,7,5,34896,12,1,1,1,0,0,1,1
0,4,1,0,0,0,9,9,110000,11,0,0,1,0,0,3,1
1,4,1,0,0,0,15,8,45336,4,0,0,0,1,1,1,0
0,0,1,0,1,0,7,4,51192,22,1,0,1,0,1,2,1
1,4,0,0,0,0,24,24,70767,23,1,0,1,1,1,4,1
1,4,1,0,0,0,38,25,92652,14,1,0,1,1,1,2,1
0,4,1,1,1,1,5,4,110000,10,0,0,1,1,1,3,0
0,4,1,0,0,0,3,1,130000,16,1,0,1,1,1,3,0
1,4,1,0,0,0,28,22,62316,21,1,0,1,1,1,6,1
0,0,1,0,0,0,12,6,130000,16,1,1,1,0,1,3,0
1,0,1,0,0,0,14,12,53748,14,1,0,1,0,1,2,0
1,3,1,0,0,0,5,5,82922,15,1,1,1,0,1,2,1
0,2,0,0,0,0,10,8,24000,18,1,1,1,1,0,3,1
1,0,1,0,0,0,25,15,6096,16,1,0,1,0,0,5,1
1,4,1,0,0,1,34,15,160000,12,1,1,1,0,0,3,0
1,2,1,0,0,0,32,25,151,10,1,1,1,0,1,6,0
0,4,1,0,0,0,11,8,23676,3,0,0,0,0,1,6,0
0,4,1,0,1,0,8,2,110000,10,0,0,1,0,1,3,0
1,0,1,0,0,1,6,4,85000,10,1,1,0,0,1,3,0
0,4,1,0,0,0,7,3,60787,9,1,1,0,0,0,2,0
1,0,1,0,0,0,25,11,140551,27,1,1,1,1,1,3,1
0,4,1,0,0,0,13,10,70385,11,1,0,1,1,1,2,1
1,4,0,0,0,0,30,26,39042,11,1,1,1,1,0,3,1
0,0,1,0,1,1,12,4,106644,8,0,1,1,1,0,2,0
0,4,1,1,1,0,2,2,8642,21,1,0,1,1,1,6,1
1,0,1,0,0,0,30,20,42657,2,1,0,0,0,0,2,0
0,4,1,0,0,0,4,2,90000,18,1,1,1,1,1,3,1
1,3,1,0,0,1,32,8,73609,3,0,1,1,0,0,3,0
0,4,1,0,0,0,6,2,36132,7,1,0,1,0,1,3,0
0,4,1,0,0,0,6,3,29820,18,1,1,1,0,1,2,1
0,4,1,0,0,0,8,7,95000,12,1,0,0,0,1,3,0
0,2,1,0,0,0,12,10,44868,18,1,1,1,0,1,6,1
0,0,0,0,0,0,10,6,62352,17,1,0,1,0,0,2,1
0,4,1,0,0,0,10,6,145000,15,1,0,1,0,1,6,1
0,4,1,0,0,0,6,3,31993,26,1,0,1,0,1,2,1
0,0,1,0,1,0,12,9,94230,7,1,0,0,1,1,2,0
0,4,1,0,0,0,7,4,39744,11,1,1,1,1,1,3,1
1,4,1,0,0,1,26,26,149000,4,1,1,0,0,1,3,0
0,4,1,0,0,0,11,5,10836,11,1,1,1,0,1,3,0
1,0,1,0,0,0,20,16,40608,4,0,0,0,0,0,5,0
1,2,1,0,1,0,7,7,188888,1,0,0,0,0,0,3,0
0,2,1,0,1,0,18,8,129600,3,0,1,0,0,1,3,0
0,4,1,0,0,1,12,11,40548,3,0,0,0,0,1,5,0
0,4,1,0,1,0,9,7,46740,7,1,0,1,0,1,6,0
0,4,0,0,0,0,10,5,60000,9,1,0,1,0,1,5,0
1,2,0,0,0,1,23,19,150000,17,1,0,1,0,1,3,1
0,4,1,0,1,0,10,5,87000,14,1,0,1,1,1,3,1
0,0,1,0,0,0,17,10,37747,3,0,1,0,1,0,5,0
0,4,1,0,0,0,9,3,93000,6,1,1,0,0,1,3,0
0,2,1,0,0,0,4,3,65000,14,1,0,1,1,1,3,1
1,0,1,0,0,0,4,2,50755,2,0,0,0,1,1,3,0
0,4,1,0,1,0,16,10,78084,19,1,0,1,1,1,3,1
0,4,1,0,1,0,4,2,70276,14,1,0,1,0,1,3,0
0,4,1,0,0,0,12,3,67548,11,1,0,1,1,0,2,1
0,4,1,0,0,0,5,7,36000,10,0,0,1,0,1,6,1
1,0,1,0,0,0,29,27,190000,14,1,0,1,0,1,3,1
1,2,1,0,0,0,35,22,110000,18,1,0,1,1,1,3,1
1,0,1,0,1,0,35,15,120000,17,1,1,1,0,1,3,1
0,4,1,0,0,0,10,1,67500,7,1,0,1,1,0,3,1
1,4,1,0,0,0,29,28,79646,3,1,0,0,1,0,3,0
1,4,1,0,0,1,15,10,141542,6,0,0,1,0,1,4,0
0,4,1,0,0,0,12,6,39042,5,0,0,1,1,1,3,0
1,3,1,0,0,0,18,15,76788,7,1,1,0,0,0,2,0
0,4,1,1,0,0,9,5,130000,10,0,0,0,0,1,3,1
0,4,1,0,0,1,6,5,71750,10,1,1,1,0,1,3,0
0,4,1,0,0,0,10,5,19548,17,1,1,1,1,1,5,0
1,2,1,0,1,0,31,26,148000,7,1,0,0,1,0,3,1
1,4,1,0,1,0,14,12,140000,13,0,0,1,0,1,3,1
1,2,1,0,0,0,18,14,89581,20,0,0,1,0,0,2,1
0,0,1,0,0,0,10,8,79450,8,1,0,1,0,0,2,0
0,4,1,0,1,0,6,4,48,17,1,0,1,1,1,6,1
1,2,1,0,1,0,17,13,97,11,0,1,1,0,1,5,0
0,4,1,0,1,0,10,3,83500,13,0,1,1,0,1,3,1
0,4,1,0,1,0,4,4,135000,10,1,0,1,0,1,3,0
0,4,1,0,0,0,7,3,165000,12,1,0,1,0,1,3,0
1,2,0,1,0,0,22,22,140000,8,1,0,1,0,0,3,0
0,2,1,0,0,0,6,8,14541,29,1,1,1,1,1,6,1
1,4,1,0,1,0,35,25,57257,3,1,0,0,0,0,4,0
1,4,1,0,1,1,28,26,67000,27,1,1,1,0,1,5,1
1,0,1,0,1,0,11,6,79983,19,1,0,1,0,1,2,1
0,2,1,0,1,0,16,10,46923,23,1,0,1,0,1,2,1
0,2,1,0,0,0,3,2,117126,18,1,0,1,0,1,3,1
0,4,1,0,0,0,9,7,105000,4,1,0,0,0,1,3,0
0,4,1,0,0,0,8,8,17448,16,1,1,1,0,1,6,1
0,4,1,0,1,0,6,3,54348,7,0,0,1,0,1,6,0
0,4,1,0,0,0,9,5,135000,9,1,1,1,0,1,3,0
0,4,1,0,0,0,7,3,9420,14,1,1,1,0,1,1,0
1,4,1,0,0,0,30,22,145000,12,1,0,1,0,1,3,0
0,0,1,1,0,0,11,8,87948,17,1,0,1,0,1,2,0
0,0,0,0,1,1,10,6,53322,9,1,0,1,0,0,2,1
0,0,1,0,0,0,8,1,42946,9,1,1,1,0,0,3,1
0,4,1,0,1,0,4,0,15072,7,0,0,1,0,0,2,0
0,2,1,0,1,1,3,1,54659,13,1,1,1,0,1,3,0
1,4,1,0,1,0,25,14,176000,16,1,0,1,1,1,3,1
0,0,1,1,0,0,6,4,24312,1,0,0,1,0,0,2,0
0,0,1,0,0,0,11,3,25596,18,1,1,1,0,1,2,1
0,4,1,0,0,0,14,10,97605,10,0,0,0,1,1,3,0
1,4,1,0,0,0,29,15,85320,9,1,0,0,0,1,2,0
1,2,1,0,0,0,38,32,190000,15,1,1,0,1,0,3,0
1,2,1,0,0,0,5,3,49651,16,1,0,1,1,1,6,0
0,4,0,0,1,0,7,2,12000,7,0,1,1,1,1,3,0
1,0,1,0,0,0,30,18,52560,17,0,0,1,0,0,2,1
1,4,1,0,0,0,17,15,1e+05,9,1,0,1,0,0,3,0
1,1,0,0,0,0,25,20,77952,12,1,1,0,1,1,2,1
0,4,1,0,0,0,5,4,140551,22,1,1,1,1,1,3,1
0,4,1,0,0,0,14,4,111000,27,1,1,1,1,0,3,1
1,4,1,0,0,0,19,15,115000,11,1,0,0,0,1,3,1
0,4,1,1,1,0,9,8,124000,6,0,0,1,0,0,3,0
1,4,1,0,0,0,13,10,39144,10,1,0,1,1,1,3,1
0,0,0,0,0,0,6,2,14448,13,1,1,1,0,0,0,1
0,4,1,0,0,0,6,5,48000,14,1,0,1,0,1,5,1
0,0,1,0,0,0,15,12,25344,18,1,1,1,1,1,6,1
0,4,1,1,0,0,2,0,7212,22,1,0,1,1,1,0,1
0,4,1,0,0,0,11,4,50000,19,1,1,1,0,1,3,1
1,4,1,0,0,0,24,22,110000,19,1,0,1,1,1,3,1
1,0,1,0,0,0,17,10,109843,13,1,0,0,0,1,2,0
0,4,1,0,0,0,5,2,109318,14,1,0,1,0,1,3,1
1,0,1,1,0,0,24,23,115000,6,1,0,1,0,0,3,0
0,4,1,0,1,0,16,8,160000,5,0,0,0,1,0,3,0
0,4,1,0,1,0,9,4,134305,19,1,0,1,0,1,3,0
0,2,1,0,0,0,11,7,8736,21,1,0,1,0,1,3,1
0,4,1,0,0,0,6,6,59050,12,1,0,0,1,1,2,1
1,1,1,0,1,0,2,2,103000,14,1,0,0,1,1,3,1
0,0,1,0,0,1,11,4,77896,9,0,1,1,1,1,2,1
0,0,1,0,0,0,15,10,155892,8,1,0,1,1,1,2,1
1,0,1,0,0,0,22,22,103705,16,1,0,1,0,1,2,1
0,4,1,0,0,0,8,2,54000,20,1,1,0,1,1,5,1
0,4,1,0,0,0,6,2,175000,6,0,0,0,1,0,3,0
0,2,1,0,0,0,5,5,15048,13,1,0,1,0,1,3,1
1,2,1,0,1,0,22,20,63986,7,0,0,0,1,1,5,0
1,4,1,0,1,0,39,31,116000,18,1,1,1,1,1,3,1
1,4,1,0,0,0,37,22,71000,2,1,0,0,0,0,3,0
0,2,1,0,0,0,9,7,28800,22,1,1,1,0,1,6,1
0,2,1,0,1,0,16,8,71451,21,1,1,1,0,1,2,1
1,4,1,0,0,0,27,27,105000,7,1,0,1,1,1,3,0
0,4,1,0,0,0,8,6,135000,12,1,1,1,1,0,3,0
0,0,1,0,0,0,14,7,125639,19,1,1,1,0,1,2,1
0,2,1,0,0,1,3,0,65000,15,1,0,1,0,1,3,1
0,4,0,0,0,0,15,11,27096,12,1,0,1,0,0,3,1
0,4,1,0,1,0,6,0,60000,14,1,1,0,1,1,3,0
0,3,1,0,0,0,17,6,93701,6,0,1,0,1,0,3,0
0,4,1,0,1,0,4,2,7212,5,0,0,1,0,0,0,0
0,4,1,0,0,0,14,9,35573,6,0,0,1,0,0,5,0
1,4,1,0,1,0,12,10,140000,17,1,1,1,1,1,3,1
0,4,1,0,0,0,10,4,32412,23,1,1,1,0,1,6,1
0,0,1,0,0,1,4,2,96000,10,1,0,1,0,1,3,0
0,4,1,1,1,0,9,6,130000,18,1,0,0,1,1,3,1
1,1,1,0,0,0,27,23,80623,9,1,0,0,1,1,2,0
1,4,1,0,0,0,26,18,154000,13,1,0,1,1,1,3,1
1,4,1,1,1,0,8,6,140000,10,1,1,1,0,1,3,0
0,0,1,0,0,0,8,4,74651,3,0,0,0,0,0,2,0
1,4,0,0,0,0,23,3,5220,16,1,0,1,1,1,0,1
0,4,1,0,0,0,11,9,135000,16,1,1,1,0,1,3,1
0,4,0,0,0,0,12,6,18000,23,1,0,1,1,1,1,1
0,2,1,1,1,0,2,1,64333,19,0,0,1,1,1,4,1
1,2,1,0,0,0,5,4,25594,10,1,0,1,1,1,2,1
0,4,1,0,0,0,22,13,115800,17,1,1,1,1,1,4,1
0,4,1,0,0,0,3,2,29407,22,1,1,1,0,1,1,1
0,4,1,0,0,0,13,8,37392,8,0,0,0,0,1,6,1
1,4,1,0,0,0,15,9,105414,15,1,0,1,1,0,3,1
1,2,1,0,1,0,35,22,117000,7,1,0,1,1,1,3,0
1,0,1,0,1,0,4,3,112000,13,1,0,1,0,0,3,1
0,2,0,0,0,0,7,6,188459,14,0,0,1,0,0,2,1
0,4,1,0,0,0,6,3,80000,13,1,0,1,1,1,3,1
0,4,1,1,1,0,4,2,105000,12,1,1,1,0,0,3,0
0,2,0,0,0,0,13,7,92500,5,0,0,1,0,0,2,0
1,0,1,0,0,0,30,22,64728,4,1,0,0,1,1,2,0
0,4,1,0,0,0,10,6,17316,13,1,0,1,0,1,0,0
0,4,1,0,1,0,9,7,12468,22,1,0,1,1,1,6,1
1,4,1,0,1,0,20,18,135000,15,1,1,0,0,1,3,0
0,0,1,0,0,0,17,7,25248,14,1,1,1,1,0,6,0
0,4,1,0,0,0,13,7,166100,4,1,1,0,0,0,3,0
0,4,1,1,0,0,9,4,36,19,0,0,1,0,1,6,1
1,0,1,0,0,0,29,24,71652,12,1,1,0,0,1,6,0
0,4,1,0,1,0,3,2,90000,18,1,0,1,0,1,3,1
1,0,0,0,0,0,19,13,12000,26,1,0,1,1,0,3,1
0,0,1,0,1,0,20,10,78000,9,1,1,0,1,0,2,1
1,4,0,1,0,1,5,3,76428,3,0,1,1,0,0,4,0
0,2,1,0,0,0,12,9,78084,21,1,0,1,1,1,3,1
1,4,1,0,1,0,20,6,110000,16,1,1,1,0,1,3,1
1,4,1,1,1,0,4,2,87000,7,0,0,1,0,0,3,1
0,4,1,0,0,0,15,10,16380,7,1,1,1,0,1,1,0
1,1,1,0,1,0,20,20,102000,11,1,0,0,1,1,3,1
1,0,1,0,0,0,16,11,106157,10,1,0,0,1,1,4,1
0,1,0,0,0,0,10,6,53322,14,1,1,1,0,0,2,1
0,4,1,0,1,0,18,10,91000,13,1,1,1,0,1,3,1
1,4,1,0,0,0,15,8,170000,13,1,0,1,0,1,3,0
0,0,1,0,0,0,18,9,134445,5,0,0,0,1,0,2,0
0,4,1,0,0,0,5,3,26400,17,1,1,1,1,0,0,1
1,0,1,0,0,0,20,15,30456,11,1,0,0,0,1,5,0
0,2,1,0,0,0,14,12,63986,21,1,1,1,1,1,2,1
0,1,1,0,1,0,17,11,58872,19,1,0,1,0,1,2,0
1,4,1,0,0,0,21,16,128058,25,1,1,1,0,1,3,1
1,2,1,0,1,0,15,10,9,13,1,0,1,0,1,6,1
1,0,1,0,0,0,35,35,105000,8,1,0,1,1,1,3,1
0,4,1,0,1,1,10,0,15360,5,0,0,1,0,1,2,0
0,2,1,0,1,0,13,4,60000,17,1,1,1,1,0,3,1
0,1,1,0,0,0,5,5,56784,6,0,0,1,0,0,2,0
0,2,1,0,1,0,8,8,105000,17,0,0,1,1,1,3,1
1,4,0,0,0,0,34,32,45444,14,1,0,1,0,0,6,1
1,4,1,0,0,0,30,26,172000,9,1,0,1,1,0,3,1
1,4,1,0,0,1,20,16,130000,12,1,1,1,1,0,3,0
0,4,1,0,0,0,6,4,54840,15,1,0,1,0,1,6,1
1,0,1,0,1,0,20,14,18060,2,1,0,0,0,0,3,0
0,4,1,0,0,0,5,1,85000,14,0,0,1,0,1,3,1
0,0,1,1,1,0,2,0,65000,25,1,0,1,0,1,3,1
0,4,1,0,1,0,9,5,120000,12,1,0,1,1,1,3,1
1,2,1,0,0,0,27,24,132000,17,1,1,1,1,1,3,1
1,4,1,0,1,0,23,13,130000,12,0,0,1,1,1,3,1
0,3,1,0,0,1,3,2,120000,3,0,1,0,0,0,3,0
0,1,1,1,1,0,3,1,55000,17,0,0,1,0,1,3,1
1,0,1,0,0,0,27,23,115000,20,1,0,1,1,1,3,1
0,4,1,0,0,0,2,0,90000,20,1,1,1,0,0,3,1
0,0,1,0,1,0,8,5,140000,26,1,1,1,0,1,3,1
1,0,1,1,1,0,21,16,58761,9,0,1,1,1,1,2,0
0,4,1,0,0,0,5,4,21329,11,0,0,1,0,0,2,1
0,4,1,0,1,0,6,3,53078,4,1,0,1,0,0,4,0
0,4,1,0,1,0,7,4,89738,14,1,1,1,0,1,4,1
1,4,1,0,0,0,15,12,32448,4,0,1,0,0,1,1,0
0,1,1,0,1,0,10,4,8604,16,1,1,1,0,1,5,1
1,4,1,0,0,0,38,20,113234,9,1,0,0,1,1,4,0
1,0,1,1,0,0,4,2,60000,10,1,0,1,0,1,3,1
1,3,1,0,1,1,18,8,123000,9,1,1,0,0,1,3,0
1,4,1,0,0,0,4,3,157000,13,1,0,1,0,0,3,1
1,2,1,0,0,0,18,14,104700,16,1,0,0,0,0,6,0
0,4,1,0,0,0,10,4,12468,16,1,1,1,0,1,6,1
0,4,1,1,0,0,5,5,106157,4,0,0,1,0,0,4,0
1,2,1,0,0,0,30,25,98248,11,1,0,0,1,1,2,0
0,1,0,0,1,0,9,8,127968,16,1,0,1,1,0,2,1
1,2,1,0,1,0,8,8,178000,15,1,1,0,1,1,3,0
1,4,1,0,0,0,30,21,99080,19,1,0,1,0,1,4,1
0,4,1,0,1,0,12,8,104172,16,1,0,1,0,1,3,0
0,0,1,0,0,1,3,0,1e+05,3,1,1,0,0,0,3,0
0,4,1,0,1,0,5,3,31908,7,1,0,1,0,1,3,0
0,2,1,0,1,0,12,5,42228,20,1,1,1,0,1,3,0
0,4,1,0,0,0,7,2,8208,11,1,0,1,0,1,1,1
1,2,0,0,0,0,15,10,62467,0,0,0,0,0,0,3,0
0,2,1,0,0,0,3,2,90000,13,1,0,1,0,1,3,0
1,4,1,0,0,1,15,8,110000,3,1,0,0,0,1,3,0
0,4,1,0,0,0,18,8,110000,9,0,0,0,1,1,3,1
0,2,1,0,0,0,4,4,24972,8,1,0,1,1,0,5,1
1,4,0,0,0,0,25,25,64333,9,0,0,1,0,0,4,1
1,4,1,0,0,0,15,10,170000,23,1,0,1,1,1,3,1
0,4,1,1,0,0,3,3,55000,4,0,1,1,0,1,3,0
1,0,1,0,0,0,28,23,1e+05,18,1,0,1,1,1,6,1
1,0,1,0,0,1,35,30,99080,19,1,1,1,1,1,4,1
0,4,1,0,0,0,9,7,48000,20,1,0,1,1,1,6,1
0,0,1,0,1,0,15,10,170000,20,1,0,1,0,1,3,1
0,4,1,0,0,0,11,3,110000,19,1,1,1,1,1,3,1
1,2,1,0,0,0,5,2,5280,9,1,1,1,0,0,6,0
0,4,1,0,0,0,8,4,7344,17,1,0,1,0,1,1,1
1,4,1,0,0,0,20,15,99080,17,1,0,1,1,1,4,1
0,4,1,0,0,0,5,3,62986,12,1,0,0,1,1,4,1
0,2,1,0,0,0,2,0,23746,11,1,1,1,0,1,1,0
1,4,1,0,0,0,8,5,140000,19,1,1,1,0,1,3,0
0,4,1,0,0,0,5,1,36038,7,0,1,0,1,0,1,0
1,4,1,0,0,0,12,10,156168,16,1,0,0,0,1,3,0
1,4,0,1,0,0,26,10,15444,9,1,0,0,0,0,4,0
1,2,1,0,1,0,22,20,99167,15,1,0,1,1,1,3,1
0,4,1,0,0,0,11,5,51180,15,1,1,1,0,1,3,1
1,4,1,0,0,0,19,12,48,10,1,0,0,0,0,6,0
0,2,1,0,0,0,6,3,35652,17,1,0,1,1,0,5,1
0,2,1,0,0,0,7,5,24924,17,1,1,1,0,1,6,1
0,4,1,0,1,0,7,3,96000,16,1,1,1,1,1,3,1
0,4,1,0,0,0,10,4,59448,13,1,0,1,1,1,4,1
0,4,1,0,0,0,10,6,381,16,1,0,1,0,1,3,0
0,4,1,0,0,0,15,10,145000,10,1,0,1,0,1,3,1
0,4,1,0,0,0,5,2,50531,9,1,0,1,0,1,4,0
0,0,1,0,0,0,12,7,62136,11,1,0,1,0,1,1,1
0,4,1,0,0,0,5,5,50955,9,1,0,1,1,0,4,1
1,0,1,0,0,1,22,18,106150,15,1,0,1,1,1,4,1
1,4,1,0,0,0,25,20,150000,11,1,0,1,1,0,3,1
0,4,1,0,0,0,12,10,54683,22,1,0,1,0,1,4,1
1,0,1,0,0,0,38,35,187500,11,1,0,0,1,1,3,1
1,4,1,0,0,0,20,16,84925,11,1,0,1,0,1,4,0
0,4,1,1,0,0,4,3,153500,14,1,1,1,0,1,3,0
0,4,1,0,0,0,13,10,61104,20,1,0,1,0,1,1,1
0,4,1,0,1,0,11,7,135000,15,1,0,1,0,0,3,1
0,2,1,0,0,0,16,12,1e+05,11,1,0,1,0,1,3,0
0,4,1,0,0,0,5,4,150000,8,1,0,1,0,1,3,0
1,4,1,1,0,0,9,5,81709,1,0,0,0,0,0,4,0
0,4,1,0,1,0,10,4,115000,5,0,1,0,1,0,3,0
1,1,1,0,0,0,2,1,38924,3,1,0,1,0,0,4,0
1,4,1,1,1,0,14,14,106000,6,0,0,0,0,0,3,0
0,4,1,0,0,0,11,11,99080,13,1,0,1,0,1,4,0
1,4,1,0,1,0,25,20,120000,15,1,0,0,1,1,3,1
0,3,1,0,0,0,11,1,115000,6,1,1,0,1,0,3,0
1,4,1,0,0,0,29,26,148619,17,1,0,1,0,1,4,1
1,4,1,0,0,0,8,6,88780,18,1,0,1,1,1,4,1
0,4,1,0,0,0,10,4,36132,9,1,0,1,0,1,3,0
1,4,1,0,0,0,2,1,24696,7,1,0,1,0,1,1,0
1,4,1,0,0,0,14,10,117126,12,1,0,1,1,1,3,1
0,1,0,0,1,0,11,2,36000,8,1,0,1,0,0,3,0
0,4,1,0,1,0,7,3,25329,14,1,1,0,1,1,1,1
0,4,1,0,1,0,10,6,125000,8,1,0,1,0,0,3,1
1,0,1,0,0,0,15,15,74310,13,1,0,1,0,0,4,1
0,4,1,0,0,0,14,7,77848,17,1,1,1,0,1,4,0
0,4,1,0,1,0,12,10,95541,17,1,0,1,1,1,4,1
1,4,1,0,0,0,26,23,138004,10,1,0,1,0,1,4,1
0,4,1,0,0,0,5,1,12897,18,1,1,1,0,1,1,1
0,4,1,0,0,0,6,2,12072,16,1,1,1,0,1,6,1
0,4,1,0,0,0,14,10,46430,16,1,0,1,0,1,1,1
1,4,1,0,0,0,25,20,35315,22,1,0,1,1,1,6,1
1,2,1,0,1,0,33,25,117126,14,0,1,1,0,1,3,0
0,4,1,0,0,0,7,5,2007,12,1,0,1,0,1,3,0
0,0,1,0,0,0,11,5,62735,8,1,0,1,0,0,1,0
0,1,1,1,0,1,2,0,20000,6,0,1,1,0,0,3,0
1,0,1,0,0,1,3,2,70000,11,1,0,1,0,1,3,1
0,4,1,0,0,0,14,4,12168,8,1,1,0,0,1,0,0
0,4,1,0,0,0,10,4,33240,11,1,0,1,0,1,1,0
0,0,1,0,1,0,15,12,175000,18,1,0,1,1,1,3,1
1,2,1,0,0,0,29,24,106157,19,1,0,1,0,1,4,1
0,2,1,0,0,1,10,2,7550,10,1,0,1,0,0,3,1
0,4,1,0,0,0,7,3,12078,12,1,1,1,0,1,1,1
1,4,1,0,0,0,8,8,51756,10,1,0,0,0,1,1,0
0,0,0,0,0,0,11,6,21684,14,1,1,1,0,1,6,0
0,2,1,0,1,0,5,3,75000,16,1,1,1,1,1,3,1
1,4,1,0,1,0,30,14,23040,4,1,0,0,0,0,2,0
0,4,1,0,0,0,14,3,54036,2,1,0,0,1,0,4,0
1,2,1,0,0,0,27,25,84925,14,1,0,0,0,1,4,0
1,2,1,0,0,0,25,22,95541,9,1,0,1,1,1,4,1
1,1,1,0,1,0,30,23,84925,12,1,1,1,1,0,4,1
0,0,1,0,1,0,8,6,165000,20,1,0,1,1,1,3,1
0,2,1,0,0,0,4,0,80000,15,1,1,1,0,1,3,1
0,2,1,0,0,0,16,15,37392,25,1,0,1,0,1,6,1
0,3,1,0,0,1,16,4,78084,8,0,1,0,1,0,3,0
1,4,1,1,0,0,25,15,90000,14,0,1,1,0,0,3,1
0,4,1,0,0,0,10,7,70771,21,1,0,1,0,1,4,1
0,0,1,0,0,0,9,8,24180,27,1,0,1,0,1,6,1
0,4,1,0,0,0,7,4,4920,15,1,0,1,0,0,1,0
1,4,1,0,0,0,25,19,109318,16,1,1,1,1,1,3,1
0,4,1,0,0,0,8,2,25284,11,1,1,1,0,1,3,1
0,2,1,0,0,0,13,10,22524,13,1,0,1,0,0,1,1
0,2,1,0,0,0,17,12,113234,18,1,1,1,1,1,4,1
1,0,1,0,0,1,25,20,160000,9,0,1,1,1,1,3,0
0,4,1,0,1,0,10,7,166000,16,1,1,1,1,1,3,1
0,4,1,0,0,0,17,10,113234,13,0,0,1,0,1,4,1
1,0,1,0,1,0,19,10,168250,20,1,1,1,0,1,3,1
0,4,1,0,0,0,10,6,98000,8,1,0,1,1,0,3,1
1,4,1,0,0,0,20,15,54000,10,1,0,0,1,1,3,1
1,4,1,0,0,0,20,12,78084,11,1,0,0,1,1,3,1
1,4,0,0,0,1,38,35,35386,1,0,0,0,0,0,4,0
1,4,1,0,0,0,20,12,170000,14,1,1,0,0,1,3,1
0,4,1,0,0,0,7,6,150000,22,1,0,1,0,1,3,1
0,4,1,1,0,0,7,4,96800,14,1,0,1,0,1,3,1
0,4,1,0,0,0,11,8,57884,22,1,0,1,1,1,1,1
1,0,1,0,0,0,16,10,17000,9,1,0,1,0,0,4,0
0,4,1,0,0,0,13,9,165000,8,1,0,1,1,1,3,1
1,4,1,0,1,0,30,12,113234,14,1,1,1,0,1,4,0
0,4,1,0,0,0,15,12,40956,28,1,0,1,0,1,1,1
1,0,1,1,0,0,18,15,150000,17,1,1,1,0,1,3,1
0,4,0,0,0,0,20,9,63984,25,1,0,1,1,1,2,1
0,0,1,0,1,0,4,2,106157,10,1,1,0,0,1,4,1
0,0,1,0,0,0,22,10,163977,20,1,1,1,0,1,3,1
0,4,1,0,0,0,9,9,150000,16,1,1,1,0,1,3,0
0,2,1,0,1,0,6,4,70063,11,0,0,1,0,1,4,0
1,4,1,0,0,1,2,2,122000,7,1,0,0,0,1,3,0
